"source","title","author","genre","price_usd","rating","ratings_count","year","language"
"iTunes Store","Cooking Vegetable Side Dishes: 9 Easy Casserole Recipes","Prime Publishing","cooking",0,4.5,7,0,"Brak Informacji"
"iTunes Store","Cooking","Jeremy Lee","cooking",29.99,0,0,0,"Brak Informacji"
"iTunes Store","Pennsylvania Dutch Cooking","Unknown","cooking",0,4,74,0,"Brak Informacji"
"iTunes Store","Joy of Cooking","Irma S. Rombauer, Marion Rombauer Becker, Ethan Becker, John Becker & Megan Scott","cooking",19.99,4,41,0,"Brak Informacji"
"iTunes Store","Essentials of Classic Italian Cooking","Marcella Hazan & Karin Kretschmann","cooking",4.99,4,65,0,"Brak Informacji"
"iTunes Store","Ayurvedic Nutrition & Cooking Made Easy","Nadia Marshall","cooking",0,0,0,0,"Brak Informacji"
"iTunes Store","Easy Vegetarian Cooking: 75 Delicious Vegetarian Soup and Stew Recipes","Gina Matthews","cooking",0,5,5,0,"Brak Informacji"
"iTunes Store","Ken’s First Cooking - Read Aloud","Kids' Book Project","cooking",0,4.5,14,0,"Brak Informacji"
"iTunes Store","Today We Are Cooking . . .","Tini Younger","cooking",0,0,0,0,"Brak Informacji"
"iTunes Store","Many Ways for Cooking Eggs","Sarah Tyson Heston Rorer","cooking",0,3.5,24,0,"Brak Informacji"
"iTunes Store","The Cooking House","Z.N. Singer","cooking",0,3.5,12,0,"Brak Informacji"
"iTunes Store","Plant Based Cooking","Caitlin O'Kief","cooking",0,0,0,0,"Brak Informacji"
"iTunes Store","Cooking with Culture","Daniel Green","cooking",0,0,0,0,"Brak Informacji"
"iTunes Store","Cooking Away","Nick Arbenz","cooking",0,0,0,0,"Brak Informacji"
"iTunes Store","Louisiana Cooking Vol. 1","Anthony Johnson","cooking",0,0,0,0,"Brak Informacji"
"iTunes Store","Commonly Used Herbs and Spices for Cooking","Robert Donaldson","cooking",0,4.5,9,0,"Brak Informacji"
"iTunes Store","Larousse French Cooking","Hamlyn","cooking",2.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking with Love","Carla Hall","cooking",2.99,4,8,0,"Brak Informacji"
"iTunes Store","Cooking that Counts","The Editors of Cooking Light","cooking",10.99,0,0,0,"Brak Informacji"
"iTunes Store","Puuchy Panda Cooking","Tytus Michalski","cooking",0,4,23,0,"Brak Informacji"
"iTunes Store","Modern Jewish Cooking","Leah Koenig","cooking",3.99,0,0,0,"Brak Informacji"
"iTunes Store","French Country Cooking","Françoise Branget & Jeannette Seaver","cooking",18.99,0,0,0,"Brak Informacji"
"iTunes Store","Everyday Slow Cooking","Kim Laidlaw","cooking",12.99,0,0,0,"Brak Informacji"
"iTunes Store","The Easiest Way in Housekeeping and Cooking","Helen Campbell","cooking",0,0,0,0,"Brak Informacji"
"iTunes Store","Cooking Light Lighten Up, America!","Allison Fishman Task & Editors of Cooking Light","cooking",9.99,4,30,0,"Brak Informacji"
"iTunes Store","Cooking Light Slow-Cooker Tonight!","Editors of Cooking Light Magazine","cooking",9.99,4,8,0,"Brak Informacji"
"iTunes Store","Healthy Gluten-Free Vegan Cooking","Kelly Keough","cooking",0,3.5,25,0,"Brak Informacji"
"iTunes Store","You Suck at Cooking","You Suck at Cooking","cooking",9.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking from the Spirit","Tabitha Brown","cooking",12.99,4.5,5,0,"Brak Informacji"
"iTunes Store","Happy Cooking","Giada De Laurentiis","cooking",14.99,0,0,0,"Brak Informacji"
"iTunes Store","Sous Vide Cookbook: Remarkable Sous-Vide Recipes for Cooking at Home (Cooking in Vacuum)","Harry Stewart","cooking",0,3.5,5,0,"Brak Informacji"
"iTunes Store","Craft of Cooking","Tom Colicchio","cooking",11.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking Up Trouble","Lenora Worth","cooking",3.99,4,448,0,"Brak Informacji"
"iTunes Store","Mastering the Art of French Cooking, Volume 1","Julia Child, Louisette Bertholle & Simone Beck","cooking",2.99,4,115,0,"Brak Informacji"
"iTunes Store","Vegan & Gluten Free Cooking","Alsu Samai","cooking",0,0,0,0,"Brak Informacji"
"iTunes Store","Authentic Portuguese Cooking","Ana Patuleia Ortins","cooking",14.99,0,0,0,"Brak Informacji"
"iTunes Store","Vietnamese Home Cooking","Charles Phan","cooking",14.99,3.5,58,0,"Brak Informacji"
"iTunes Store","Let's Get Cooking","Remi Cruz Parsons","cooking",16.99,0,0,0,"Brak Informacji"
"iTunes Store","What's Cooking?","Sherryl Woods","cooking",6.99,4.5,30,0,"Brak Informacji"
"iTunes Store","Alpine Cooking","Meredith Erickson","cooking",12.99,0,0,0,"Brak Informacji"
"iTunes Store","Bistro Cooking","Patricia Wells","cooking",2.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking Under Pressure","Lorna J. Sass","cooking",8.99,4,5,0,"Brak Informacji"
"iTunes Store","Japanese Soul Cooking","Tadashi Ono & Harris Salat","cooking",5.99,4.5,5,0,"Brak Informacji"
"iTunes Store","Vegan Cooking for Carnivores","Roberto Martin, Portia de Rossi, Ellen DeGeneres & Quentin Bacon","cooking",11.99,4,168,0,"Brak Informacji"
"iTunes Store","Cooking con Claudia: Celebracion!","Claudia Regalado","cooking",12.99,0,0,0,"Brak Informacji"
"iTunes Store","What's Gaby Cooking","Gaby Dalkin","cooking",16.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking with Cannabis","Adam Gottlieb","cooking",12.99,4,9,0,"Brak Informacji"
"iTunes Store","Cooking Light Fresh Food Fast Weeknight Meals","Editors of Cooking Light Magazine","cooking",12.99,3.5,18,0,"Brak Informacji"
"iTunes Store","Cooking at Home","Chuck Williams","cooking",11.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking Up Love","Candace Shaw","cooking",0.99,4.5,72,0,"Brak Informacji"
"iTunes Store","Perfect Slow Cooking","Elizabeth Brown","cooking",10.99,0,0,0,"Brak Informacji"
"iTunes Store","Irish Traditional Cooking","Darina Allen","cooking",2.99,0,0,0,"Brak Informacji"
"iTunes Store","Korean Cooking","Young Jin Song","cooking",2.99,3.5,19,0,"Brak Informacji"
"iTunes Store","French Country Cooking","Mimi Thorisson","cooking",5.99,0,0,0,"Brak Informacji"
"iTunes Store","Slow Cooking","Catherine Atkinson","cooking",4.99,0,0,0,"Brak Informacji"
"iTunes Store","School and Home Cooking","Carlotta Cherryholmes Greer","cooking",0,0,0,0,"Brak Informacji"
"iTunes Store","Plant Based Cooking Made Easy","Jill Dalton & Jeffrey Dalton","cooking",1.99,0,0,0,"Brak Informacji"
"iTunes Store","Pressure Cooking!","Connie Neckels","cooking",4.99,3.5,8,0,"Brak Informacji"
"iTunes Store","Keys to Good Cooking","Harold McGee","cooking",4.99,3.5,26,0,"Brak Informacji"
"iTunes Store","Cooking and the Crown","Tom Parker Bowles","cooking",7.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking at Home","David Chang & Priya Krishna","cooking",7.99,4,8,0,"Brak Informacji"
"iTunes Store","Japanese Home Cooking","Sonoko Sakai & Rick Poon","cooking",23.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking Light Pick Fresh Cookbook","Editors of Cooking Light Magazine","cooking",9.99,0,0,0,"Brak Informacji"
"iTunes Store","Italian Family Cooking","Joseph Orsini","cooking",11.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking from Scratch","PCC Community Markets","cooking",12.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking for Friends","Gordon Ramsay","cooking",14.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking with Chocolate","Magnus Johansson & Fabian Björnstjerna","cooking",15.99,0,0,0,"Brak Informacji"
"iTunes Store","The Cooking Gene","Michael W. Twitty","cooking",14.99,4,27,0,"Brak Informacji"
"iTunes Store","Cooking with Convection","Beatrice Ojakangas","cooking",8.99,3,5,0,"Brak Informacji"
"iTunes Store","Allergy-Free Cooking","Veronica Frantzen","cooking",0,0,0,0,"Brak Informacji"
"iTunes Store","The Country Cooking of Ireland","Colman Andrews","cooking",11.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking Light The New Way to Cook Light","Editors of Cooking Light","cooking",17.99,3.5,50,0,"Brak Informacji"
"iTunes Store","Get Cooking","Mollie Katzen","cooking",11.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking for Picasso","Camille Aubray","cooking",14.99,4.5,100,0,"Brak Informacji"
"iTunes Store","Minimalist Baker's Everyday Cooking","Dana Shultz","cooking",17.99,4.5,13,0,"Brak Informacji"
"iTunes Store","Home Cooking","Laurie Colwin","cooking",11.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking Basics For Dummies","Marie Rama & Bryan Miller","cooking",15.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking Light Everyday Baking","Editors of Cooking Light Magazine","cooking",12.99,0,0,0,"Brak Informacji"
"iTunes Store","Dairy Free Cooking","Chelsea Wood","cooking",2.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking Up Murder","Miranda Bliss","cooking",6.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking Whole30","Melissa Urban","cooking",10.99,0,0,0,"Brak Informacji"
"iTunes Store","Classic Wok Cooking","Becky Johnson, Jennie Fleetwood & Sunil Vijayakar","cooking",4.99,0,0,0,"Brak Informacji"
"iTunes Store","Upside Down Cooking","Dominic Franks","cooking",12.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking Camp Disaster","Carolyn Keene","cooking",5.99,4.5,13,0,"Brak Informacji"
"iTunes Store","White Trash Cooking","Ernest Matthew Mickler","cooking",8.99,0,0,0,"Brak Informacji"
"iTunes Store","Cooking for One","Valerie Ferguson","cooking",1.99,0,0,0,"Brak Informacji"
"iTunes Store","Polish Cooking, Revised","Marianna Olszewska Heberle","cooking",11.99,0,0,0,"Brak Informacji"
"iTunes Store","Dutch Oven Cooking","Terry Lewis","cooking",2.99,0,0,0,"Brak Informacji"
"iTunes Store","Science and Cooking","Michael Brenner, Pia Sörensen & David Weitz","cooking",30.99,0,0,0,"Brak Informacji"
"iTunes Store","Fabulously French Cooking","Cathleen Clarity & Kathrin Koschitzki","cooking",16.99,0,0,0,"Brak Informacji"
"iTunes Store","The Secret of Cooking","Bee Wilson","cooking",35.99,0,0,0,"Brak Informacji"
"iTunes Store","Cast-Iron Cooking for Two","Joanna Pruess","cooking",15.99,4,5,0,"Brak Informacji"
"iTunes Store","Paula Deen's Southern Cooking Bible","Paula Deen","cooking",16.99,3.5,98,0,"Brak Informacji"
"iTunes Store","Cooking in the Moment","Andrea Reusing","cooking",14.99,0,0,0,"Brak Informacji"
"iTunes Store","Simply Delicious Amish Cooking","Sherry Gore","cooking",5.99,0,0,0,"Brak Informacji"
"iTunes Store","Esperanza Rising","Pam Muñoz Ryan","childrens fiction",3.99,4.5,783,0,"Brak Informacji"
"iTunes Store","Childrens Books: The Banner Boy Scouts Afloat: The Secret of Cedar Island","George A. Warren","childrens fiction",0,0,0,0,"Brak Informacji"
"iTunes Store","Betsy-Tacy Treasury","Maud Hart Lovelace","childrens fiction",11.99,4.5,20,0,"Brak Informacji"
"iTunes Store","The Berenstain Bears and the Easter Story","Jan Berenstain & Mike Berenstain","childrens fiction",0.99,4.5,13,0,"Brak Informacji"
"iTunes Store","Charlie and the Great Glass Elevator","Roald Dahl & Quentin Blake","childrens fiction",5.99,4.5,258,0,"Brak Informacji"
"iTunes Store","The Berenstain Bears Give Thanks","Jan Berenstain & Mike Berenstain","childrens fiction",2.99,5,6,0,"Brak Informacji"
"iTunes Store","The Ring of Wind (Young Samurai, Book 7)","Chris Bradford","childrens fiction",8.99,5,17,0,"Brak Informacji"
"iTunes Store","The Children's Bach","Helen Garner","childrens fiction",4.99,3.5,7,0,"Brak Informacji"
"iTunes Store","Winnie the Pooh","A. A. Milne & Ernest H. Shepard","childrens fiction",9.99,4,25760,0,"Brak Informacji"
"iTunes Store","I Love You More Than Anything","Emily Hartmann","childrens fiction",0,4.5,130,0,"Brak Informacji"
"iTunes Store","We All Need Forgiveness","Mercer Mayer","childrens fiction",1.99,5,6,0,"Brak Informacji"
"iTunes Store","God Listens When I Pray","Max Lucado","childrens fiction",4.99,5,11,0,"Brak Informacji"
"iTunes Store","A Perfect Pony","Dandi Daley Mackall","childrens fiction",1.99,4,6,0,"Brak Informacji"
"iTunes Store","Truth Runner","Jerel Law","childrens fiction",8.99,4.5,16,0,"Brak Informacji"
"iTunes Store","The Legend of the Three Trees","Catherine McCafferty","childrens fiction",6.99,5,12,0,"Brak Informacji"
"iTunes Store","Missy Piggle-Wiggle and the Won't-Walk-the-Dog Cure","Ann M. Martin & Annie Parnell","childrens fiction",11.99,0,0,0,"Brak Informacji"
"iTunes Store","The Secret Explorers and the Lost Whales","S.J. King","childrens fiction",3.99,0,0,0,"Brak Informacji"
"iTunes Store","So Not Okay","Nancy Rue","childrens fiction",8.99,4.5,10,0,"Brak Informacji"
"iTunes Store","My Big Fat Zombie Goldfish","Mo O'Hara","childrens fiction",4.99,4.5,52,0,"Brak Informacji"
"iTunes Store","Peter Pan","J.M. Barrie","childrens fiction",1.99,0,0,0,"Brak Informacji"
"iTunes Store","Across the USA with The Very Hungry Caterpillar","Eric Carle","childrens fiction",4.99,0,0,0,"Brak Informacji"
"iTunes Store","Fantastic Mr. Fox: An Invitation to a Fox's Feast","Roald Dahl & Quentin Blake","childrens fiction",5.99,0,0,0,"Brak Informacji"
"iTunes Store","Adam, Adam What Do You See?","Bill Martin, Jr.","childrens fiction",5.99,2.5,6,0,"Brak Informacji"
"iTunes Store","The Legend Of Annie Murphy","Frank E. Peretti","childrens fiction",3.99,4,6,0,"Brak Informacji"
"iTunes Store","The Essential Terrance Dicks Volume 1","Terrance Dicks","childrens fiction",12.99,0,0,0,"Brak Informacji"
"iTunes Store","Don't Close Your Eyes","Bob Hostetler","childrens fiction",3.99,4.5,15,0,"Brak Informacji"
"iTunes Store","To Share or Nut to Share","Max Lucado","childrens fiction",3.99,0,0,0,"Brak Informacji"
"iTunes Store","Tale of the Poisonous Yuck Bugs","Aaron Reynolds","childrens fiction",4.99,0,0,0,"Brak Informacji"
"iTunes Store","Jacob's Gift","Max Lucado","childrens fiction",11.99,0,0,0,"Brak Informacji"
"iTunes Store","The One and Only Wolfgang","Steve Greig & Mary Rand Hess","childrens fiction",6.99,0,0,0,"Brak Informacji"
"iTunes Store","My Little Girl","Tim McGraw & Tom Douglas","childrens fiction",6.99,4,5,0,"Brak Informacji"
"iTunes Store","Milo, the Mantis Who Wouldn't Pray","Thomas Nelson","childrens fiction",5.99,0,0,0,"Brak Informacji"
"iTunes Store","Sorry I'm Not Sorry","Nancy Rue","childrens fiction",8.99,4.5,5,0,"Brak Informacji"
"iTunes Store","Lord's Prayer","Rick Warren","childrens fiction",4.99,0,0,0,"Brak Informacji"
"iTunes Store","I Love You More Than Rainbows","Susan Crites","childrens fiction",3.99,0,0,0,"Brak Informacji"
"iTunes Store","Show Up for Your Life","Chrystal Evans Hurst","childrens fiction",7.99,0,0,0,"Brak Informacji"
"iTunes Store","The Tallest of Smalls","Max Lucado","childrens fiction",6.99,0,0,0,"Brak Informacji"
"iTunes Store","Buzby, the Misbehaving Bee","Troy Schmidt","childrens fiction",3.99,0,0,0,"Brak Informacji"
"iTunes Store","Heidi - Read it yourself with Ladybird (Enhanced Edition)","Ladybird","childrens fiction",8.99,0,0,0,"Brak Informacji"
"iTunes Store","Doctor Who: Time Lord Fairy Tales","Justin Richards & Doctor Who","childrens fiction",14.99,0,0,0,"Brak Informacji"
"iTunes Store","Alabaster's Song","Max Lucado","childrens fiction",6.99,0,0,0,"Brak Informacji"
"iTunes Store","Town Mouse and Country Mouse - Read it yourself with Ladybird (Enhanced Edition)","Ladybird","childrens fiction",8.99,0,0,0,"Brak Informacji"
"iTunes Store","Search for the Shadow Key","Wayne Thomas Batson","childrens fiction",10.99,4,5,0,"Brak Informacji"
"iTunes Store","You Can't Sit With Us","Nancy Rue","childrens fiction",7.99,0,0,0,"Brak Informacji"
"iTunes Store","Inheritance","Christopher Paolini","childrens fiction",9.99,4.5,6156,0,"Brak Informacji"
"iTunes Store","Hermie, a Common Caterpillar","Max Lucado","childrens fiction",4.99,4.5,14,0,"Brak Informacji"
"iTunes Store","Homesick","Jean Fritz","childrens fiction",8.99,4,20,0,"Brak Informacji"
"iTunes Store","Lula Dean's Little Library of Banned Books","Kirsten Miller","childrens fiction",14.99,4.5,314,0,"Brak Informacji"
"iTunes Store","Howie Finds a Hug","Sara Henderson","childrens fiction",1.99,0,0,0,"Brak Informacji"
"iTunes Store","The Grumpy Dinosaur","Michael Gordon","childrens fiction",0,4,997,0,"Brak Informacji"
"iTunes Store","Green Eggs and Ham","Dr. Seuss","childrens fiction",3.99,4.5,1213,0,"Brak Informacji"
"iTunes Store","Where the Red Fern Grows","Wilson Rawls","childrens fiction",5.99,4.5,2995,0,"Brak Informacji"
"iTunes Store","One Fish Two Fish Red Fish Blue Fish","Dr. Seuss","childrens fiction",4.99,4.5,442,0,"Brak Informacji"
"iTunes Store","Charlotte's Web","E. B. White, Garth Williams & Rosemary Wells","childrens fiction",8.99,4.5,901,0,"Brak Informacji"
"iTunes Store","Missing on Superstition Mountain","Elise Broach","childrens fiction",9.99,4,20,0,"Brak Informacji"
"iTunes Store","Snow Goose","Paul Gallico","childrens fiction",4.99,4.5,27,0,"Brak Informacji"
"iTunes Store","There's a Princess in Me","Sheila Walsh","childrens fiction",6.99,0,0,0,"Brak Informacji"
"iTunes Store","The Edge Chronicles: Freeglader","Paul Stewart & Chris Riddell","childrens fiction",8.99,0,0,0,"Brak Informacji"
"iTunes Store","Webster the Scaredy Spider","Max Lucado","childrens fiction",5.99,0,0,0,"Brak Informacji"
"iTunes Store","The Edge Chronicles: Vox","Paul Stewart & Chris Riddell","childrens fiction",8.99,0,0,0,"Brak Informacji"
"iTunes Store","Preacher Creature Strikes on Sunday","Mike Thaler","childrens fiction",1.99,0,0,0,"Brak Informacji"
"iTunes Store","Lucy's Perfect Summer","Nancy Rue","childrens fiction",2.99,0,0,0,"Brak Informacji"
"iTunes Store","The Secret Explorers and the Sunken Treasure","S.J. King","childrens fiction",3.99,0,0,0,"Brak Informacji"
"iTunes Store","LarryBoy in the Amazing Brain-Twister","Doug Peterson","childrens fiction",1.99,0,0,0,"Brak Informacji"
"iTunes Store","LarryBoy and the Yodelnapper","Kent Redeker","childrens fiction",1.99,0,0,0,"Brak Informacji"
"iTunes Store","Lily Robbins, M.D.","Nancy Rue","childrens fiction",6.99,0,0,0,"Brak Informacji"
"iTunes Store","LarryBoy, The Good, the Bad, and the Eggly","Kent Redeker","childrens fiction",1.99,0,0,0,"Brak Informacji"
"iTunes Store","The Great Shelby Holmes","Elizabeth Eulberg","childrens fiction",7.99,0,0,0,"Brak Informacji"
"iTunes Store","The Unicorn Quest","Kamilla Benko","childrens fiction",6.99,4,9,0,"Brak Informacji"
"iTunes Store","God Made You Nose to Toes","Leslie Parrott","childrens fiction",8.99,0,0,0,"Brak Informacji"
"iTunes Store","My Life as a Human Hockey Puck","Bill Myers","childrens fiction",0.99,0,0,0,"Brak Informacji"
"iTunes Store","Peter Pan","J.M. Barrie, Anne McCaffrey & F.D. Bedford","childrens fiction",3.99,0,0,0,"Brak Informacji"
"iTunes Store","The Case of the Girl in Grey (The Wollstonecraft Detective Agency, Book 2)","Jordan Stratford & Kelly Murphy","childrens fiction",6.99,0,0,0,"Brak Informacji"
"iTunes Store","The Very Persistent Gappers of Frip","George Saunders & Lane Smith","childrens fiction",5.99,4,18,0,"Brak Informacji"
"iTunes Store","Lightfall: A Place Between","Tim Probert","childrens fiction",9.99,0,0,0,"Brak Informacji"
"iTunes Store","Mickey Mouse Clubhouse: Oh, Toodles!","Disney Book Group","childrens fiction",7.99,0,0,0,"Brak Informacji"
"iTunes Store","Warriors: Changing Skies #4: Guiding Light","Erin Hunter","childrens fiction",0,0,0,0,"Brak Informacji"
"iTunes Store","Fox in Socks","Dr. Seuss","childrens fiction",3.99,4.5,230,0,"Brak Informacji"
"iTunes Store","The Cat That Walked by Himself and Other Tales","Rudyard Kipling","childrens fiction",9.99,0,0,0,"Brak Informacji"
"iTunes Store","A House Among the Trees","Julia Glass","childrens fiction",10.99,4,43,0,"Brak Informacji"
"iTunes Store","The Creepy Caves Mystery","Sheila Walsh","childrens fiction",0.99,0,0,0,"Brak Informacji"
"iTunes Store","A Bug Collection","Max Lucado","childrens fiction",6.99,0,0,0,"Brak Informacji"
"iTunes Store","The Legends of Christmas Treasury","Dandi Daley Mackall & Lori Walburg","childrens fiction",6.99,0,0,0,"Brak Informacji"
"iTunes Store","God Made Mommy Special","Glenys Nellist","childrens fiction",3.99,0,0,0,"Brak Informacji"
"iTunes Store","Church Summer Cramp","Mike Thaler","childrens fiction",1.99,0,0,0,"Brak Informacji"
"iTunes Store","Soccer","Patsy Clairmont","childrens fiction",4.99,0,0,0,"Brak Informacji"
"iTunes Store","Lucy Out of Bounds","Nancy Rue","childrens fiction",2.99,0,0,0,"Brak Informacji"
"iTunes Store","The Bomber Dog","Megan Rix","childrens fiction",8.99,0,0,0,"Brak Informacji"
"iTunes Store","Shapes","Max Lucado's Hermie & Friends & Max Lucado","childrens fiction",4.99,0,0,0,"Brak Informacji"
"iTunes Store","Colors","Max Lucado's Hermie & Friends & Max Lucado","childrens fiction",4.99,0,0,0,"Brak Informacji"
"iTunes Store","The Purple Ponies","Sheila Walsh","childrens fiction",5.99,0,0,0,"Brak Informacji"
"iTunes Store","Tails From the Pantry: Meatball","Patsy Clairmont","childrens fiction",4.99,0,0,0,"Brak Informacji"
"iTunes Store","The Barftastic Life of Louie Burger","Jenny Meyerhoff","childrens fiction",14.99,0,0,0,"Brak Informacji"
"iTunes Store","All Is Fair When We Share","Karen Poth","childrens fiction",2.99,0,0,0,"Brak Informacji"
"iTunes Store","Dinosaur Club: Escaping the Liopleurodon","Rex Stone","childrens fiction",3.99,0,0,0,"Brak Informacji"
"iTunes Store","Ladybird Tales: Pinocchio","Victoria Assanelli","childrens fiction",8.99,0,0,0,"Brak Informacji"
"iTunes Store","Pirate School - Read it yourself with Ladybird (Enhanced Edition)","Ladybird","childrens fiction",8.99,0,0,0,"Brak Informacji"
"iTunes Store","Dinosaur Club: The Compsognathus Chase","Rex Stone","childrens fiction",3.99,0,0,0,"Brak Informacji"
"iTunes Store","The Pink Ballerina","Sheila Walsh","childrens fiction",5.99,0,0,0,"Brak Informacji"
"iTunes Store","Stinky","Patsy Clairmont","childrens fiction",4.99,0,0,0,"Brak Informacji"
"iTunes Store","Spud","Patsy Clairmont","childrens fiction",4.99,0,0,0,"Brak Informacji"
"iTunes Store","Fairy Friends - Read it yourself with Ladybird (Enhanced Edition)","Ladybird","childrens fiction",8.99,0,0,0,"Brak Informacji"
"iTunes Store","The Nineteenth of Maquerk","Aaron Reynolds","childrens fiction",4.99,0,0,0,"Brak Informacji"
"iTunes Store","The Art of Seduction","JLS Art Design","art design",15.99,3.5,10,0,"Brak Informacji"
"iTunes Store","Introduction to Art: Design, Context, and Meaning","Pamela Sachant, Peggy Blood, Jeffery LeMieux & Rita Tekippe","art design",2.99,0,0,0,"Brak Informacji"
"iTunes Store","GA: Geijutsuka Art Design Class, Vol. 1","Satoko Kiyuduki, Tomo Kimura & Alexis Eckerman","art design",6.99,0,0,0,"Brak Informacji"
"iTunes Store","GA: Geijutsuka Art Design Class, Vol. 2","Satoko Kiyuduki, Tomo Kimura & Alexis Eckerman","art design",6.99,0,0,0,"Brak Informacji"
"iTunes Store","Creativity in Art, Design and Technology","Susan Liggett, Rae Earnshaw & Jill Townsley","art design",0,0,0,0,"Brak Informacji"
"iTunes Store","GA: Geijutsuka Art Design Class, Vol. 3","Satoko Kiyuduki & Ajino","art design",6.99,0,0,0,"Brak Informacji"
"iTunes Store","GA: Geijutsuka Art Design Class, Vol. 4","Satoko Kiyuduki & Kaori Inoue","art design",6.99,0,0,0,"Brak Informacji"
"iTunes Store","GA: Geijutsuka Art Design Class, Vol. 7","Satoko Kiyuduki, Sheldon Drzka & Lys Blakeslee","art design",6.99,0,0,0,"Brak Informacji"
"iTunes Store","GA: Geijutsuka Art Design Class, Vol. 5","Satoko Kiyuduki, Lys Blakeslee & Kaori Inoue","art design",6.99,0,0,0,"Brak Informacji"
"iTunes Store","GA: Geijutsuka Art Design Class, Vol. 6","Satoko Kiyuduki, Lys Blakeslee & Kaori Inoue","art design",6.99,0,0,0,"Brak Informacji"
"iTunes Store","Design as Art","Bruno Munari","art design",10.99,4,8,0,"Brak Informacji"
"iTunes Store","Inappropriate Bodies Art, Design and Maternity","Buller Rachel Epp","art design",21.99,0,0,0,"Brak Informacji"
"iTunes Store","Digital Renaissance: The Next Frontier in Art, Design, and Creativity","Wayne Pascall","art design",6.99,0,0,0,"Brak Informacji"
"iTunes Store","Studies in Philosophical Realism in Art, Design and Education","Neil C. M. Brown","art design",99.99,0,0,0,"Brak Informacji"
"iTunes Store","D'Arcy Wentworth Thompson's Generative Influences in Art, Design, and Architecture","Ellen K. Levy & Charissa N. Terranova","art design",30.99,0,0,0,"Brak Informacji"
"iTunes Store","BOX FULL OF SOUND. Six String Electro Acoustic Box Guitars. Art, Design, and Sound. 14 Posters. Special Edition.","only DC","art design",13.99,0,0,0,"Brak Informacji"
"iTunes Store","Wyndham Lewis: An Exhibition Within the Fine Art, Design & Antiques Fair Olympia London 1-6 March 2005.","Apollo","art design",5.99,0,0,0,"Brak Informacji"
"iTunes Store","PARTY MIX SOUND. String Instruments and Rare Box Guitars. Art, Design, and Sound. 14 Posters. Special Edition.","only DC","art design",13.99,0,0,0,"Brak Informacji"
"iTunes Store","Histories of Art and Design Education","Mervyn Romans","art design",9.99,0,0,0,"Brak Informacji"
"iTunes Store","Letters of the Alphabet - Celtic Art Designs","Donald Iain Scott","art design",4.99,0,0,0,"Brak Informacji"
"iTunes Store","Art and Islamic Architecture","Sayyid Rami al Rifai","art design",0,0,0,0,"Brak Informacji"
"iTunes Store","Coffee Art","Dhan Tamang","art design",3.99,0,0,0,"Brak Informacji"
"iTunes Store","Clen Gallery New York Art-Fashion-Design","Clelia Zolli","art design",14.99,0,0,0,"Brak Informacji"
"iTunes Store","Product Design","Elivio Bonollo","art design",7.99,0,0,0,"Brak Informacji"
"iTunes Store","Nail Art","Emily Draher","art design",8.99,0,0,0,"Brak Informacji"
"iTunes Store","Design Star","Michael Gaffney","art design",14.99,5,7,0,"Brak Informacji"
"iTunes Store","Circuit Design","Stephan Weber & Candido Duarte","art design",0,0,0,0,"Brak Informacji"
"iTunes Store","Art, Design and Capital since the 1980s","Bill Roberts","art design",57.99,0,0,0,"Brak Informacji"
"iTunes Store","Artisans by Design","Judy Frater","art design",25.99,0,0,0,"Brak Informacji"
"iTunes Store","The Winchester Guide to Keywords and Concepts for International Students in Art, Media and Design","Annie Makhoul & Simon Morley","art design",30.99,0,0,0,"Brak Informacji"
"iTunes Store","The Art of Instruction","Katrien Van der Schueren","art design",14.99,0,0,0,"Brak Informacji"
"iTunes Store","The Black Experience in Design","Anne H. Berry, Kareem Collie, Penina Acayo Laker, Lesley-Ann Noel, Jennifer Rittner & Kelly Walters","art design",14.99,0,0,0,"Brak Informacji"
"iTunes Store","Spectacular Nail Art","Larit Levy","art design",7.99,0,0,0,"Brak Informacji"
"iTunes Store","Art Logic","Howard Hertzberg","art design",9.99,0,0,0,"Brak Informacji"
"iTunes Store","The Uses of Illicit Art","Wendy Palmer","art design",3.99,0,0,0,"Brak Informacji"
"iTunes Store","Make Your Own Pixel Art","Jennifer Dawe & Matthew Humphries","art design",11.99,0,0,0,"Brak Informacji"
"iTunes Store","The Art and Soul of Dune: Part Two","Tanya Lapointe & Stefanie Broos","art design",18.99,0,0,0,"Brak Informacji"
